adrienctx_1, 0, 10, 0, 0, 44.0, 44.0, 20000.0, 20000.0
adrienctx_2, 0, 9, 1, 0, 9.0, -991.0, 18000.0, 18033.0
adrienctx_3, 0, 8, 2, 0, 12.0, -1988.0, 16000.0, 16009.0
adrienctx_4, 0, 9, 1, 0, 9.0, -991.0, 18000.0, 19335.0
adrienctx_5, 0, 8, 2, 0, 44.0, -1956.0, 16000.0, 16215.0
asd592_1, 0, 0, 10, 0, 0, -10000.0, 0, 291.0
asd592_2, 0, 0, 10, 0, 0, -10000.0, 0, 280.0
asd592_3, 0, 0, 10, 0, 0, -10000.0, 0, 335.0
asd592_4, 0, 0, 10, 0, 0, -10000.0, 0, 587.0
asd592_5, 0, 0, 10, 0, 0, -10000.0, 0, 199.0
combination_1, 0, 0, 9, 1, 0, -9000.0, 0, 0.0
combination_2, 0, 0, 7, 3, 0, -7000.0, 0, 0.0
combination_3, 0, 0, 10, 0, 0, -10000.0, 0, 0.0
combination_4, 0, 0, 7, 3, 0, -7000.0, 0, 0.0
combination_5, 0, 0, 10, 0, 0, -10000.0, 0, 0.0
Jamie_Hutchison_1, 0, 10, 0, 0, 36.0, 36.0, 20000.0, 20000.0
Jamie_Hutchison_2, 0, 10, 0, 0, 10.0, 10.0, 20000.0, 20000.0
Jamie_Hutchison_3, 0, 10, 0, 0, 10.0, 10.0, 20000.0, 20000.0
Jamie_Hutchison_4, 0, 9, 1, 0, 9.0, -991.0, 18000.0, 18010.0
Jamie_Hutchison_5, 0, 10, 0, 0, 26.0, 26.0, 20000.0, 20000.0
MaastCTS2_1, 0, 0, 10, 0, 0, -10000.0, 0, 286.0
MaastCTS2_2, 0, 0, 9, 1, 0, -9000.0, 0, 144.0
MaastCTS2_3, 0, 0, 9, 1, 0, -9000.0, 0, 41.0
MaastCTS2_4, 0, 0, 9, 1, 0, -9000.0, 0, 56.0
MaastCTS2_5, 0, 0, 10, 0, 0, -10000.0, 0, 168.0
NovelTS_1, 3, 7, 0, 0, 131.0, 131.0, 17105.0, 17105.0
NovelTS_2, 0, 9, 1, 0, 45.0, -955.0, 18000.0, 18009.0
NovelTS_3, 0, 8, 2, 0, 8.0, -1992.0, 16000.0, 16022.0
NovelTS_4, 0, 8, 2, 0, 8.0, -1992.0, 16000.0, 16019.0
NovelTS_5, 0, 9, 1, 0, 0.0, -1000.0, 18000.0, 18012.0
Number27_1, 0, 0, 10, 0, 0, -10000.0, 0, 113.0
Number27_2, 0, 0, 10, 0, 0, -10000.0, 0, 127.0
Number27_3, 0, 0, 10, 0, 0, -10000.0, 0, 171.0
Number27_4, 0, 0, 10, 0, 0, -10000.0, 0, 171.0
Number27_5, 0, 0, 10, 0, 0, -10000.0, 0, 140.0
RegyN_1, 0, 10, 0, 0, 48.0, 48.0, 20000.0, 20000.0
RegyN_2, 0, 10, 0, 0, 18.0, 18.0, 20000.0, 20000.0
RegyN_3, 0, 10, 0, 0, 10.0, 10.0, 20000.0, 20000.0
RegyN_4, 0, 10, 0, 0, 10.0, 10.0, 20000.0, 20000.0
RegyN_5, 0, 10, 0, 0, 54.0, 54.0, 20000.0, 20000.0
UrbanSk_1, 2, 8, 0, 0, 86.0, 86.0, 18759.0, 18759.0
UrbanSk_2, 0, 10, 0, 0, 18.0, 18.0, 20000.0, 20000.0
UrbanSk_3, 0, 10, 0, 0, 10.0, 10.0, 20000.0, 20000.0
UrbanSk_4, 0, 10, 0, 0, 10.0, 10.0, 20000.0, 20000.0
UrbanSk_5, 0, 10, 0, 0, 46.0, 46.0, 20000.0, 20000.0
YOLOBOT_1, 0, 0, 8, 2, 0, -8000.0, 0, 37.0
YOLOBOT_2, 0, 0, 9, 1, 0, -9000.0, 0, 27.0
YOLOBOT_3, 0, 0, 8, 2, 0, -8000.0, 0, 8.0
YOLOBOT_4, 0, 0, 8, 2, 0, -8000.0, 0, 18.0
YOLOBOT_5, 0, 0, 8, 2, 0, -8000.0, 0, 190.0
