adrienctx_1, 0, 7, 3, 0, 98.0, -2902.0, 14000.0, 14011.0
adrienctx_2, 0, 6, 4, 0, 96.0, -3904.0, 12000.0, 12260.0
adrienctx_3, 0, 8, 2, 0, 48.0, -1952.0, 16000.0, 16004.0
adrienctx_4, 0, 6, 4, 0, 153.0, -3847.0, 12000.0, 12125.0
adrienctx_5, 0, 6, 4, 0, 24.0, -3976.0, 12000.0, 12147.0
asd592_1, 3, 7, 0, 0, 104.0, 104.0, 15847.0, 15847.0
asd592_2, 0, 10, 0, 0, 166.0, 166.0, 20000.0, 20000.0
asd592_3, 0, 10, 0, 0, 60.0, 60.0, 20000.0, 20000.0
asd592_4, 0, 10, 0, 0, 49.0, 49.0, 18031.0, 18031.0
asd592_5, 1, 9, 0, 0, 48.0, 48.0, 18552.0, 18552.0
combination_1, 0, 0, 8, 2, 0, -8000.0, 0, 0.0
combination_2, 0, 0, 10, 0, 0, -10000.0, 0, 0.0
combination_3, 0, 0, 10, 0, 0, -10000.0, 0, 0.0
combination_4, 0, 0, 10, 0, 0, -10000.0, 0, 0.0
combination_5, 0, 0, 9, 1, 0, -9000.0, 0, 0.0
Jamie_Hutchison_1, 1, 8, 1, 0, 90.0, -910.0, 16988.0, 16990.0
Jamie_Hutchison_2, 0, 6, 4, 0, 59.0, -3941.0, 12000.0, 12015.0
Jamie_Hutchison_3, 0, 10, 0, 0, 20.0, 20.0, 20000.0, 20000.0
Jamie_Hutchison_4, 0, 8, 2, 0, 117.0, -1883.0, 16000.0, 16011.0
Jamie_Hutchison_5, 0, 10, 0, 0, 3.0, 3.0, 20000.0, 20000.0
MaastCTS2_1, 0, 0, 9, 1, 0, -9000.0, 0, 809.0
MaastCTS2_2, 0, 0, 10, 0, 0, -10000.0, 0, 789.0
MaastCTS2_3, 0, 0, 10, 0, 0, -10000.0, 0, 286.0
MaastCTS2_4, 0, 0, 9, 1, 0, -9000.0, 0, 372.0
MaastCTS2_5, 0, 0, 10, 0, 0, -10000.0, 0, 102.0
NovelTS_1, 0, 10, 0, 0, 140.0, 140.0, 20000.0, 20000.0
NovelTS_2, 0, 10, 0, 0, 156.0, 156.0, 20000.0, 20000.0
NovelTS_3, 0, 10, 0, 0, 60.0, 60.0, 20000.0, 20000.0
NovelTS_4, 0, 9, 1, 0, 213.0, -787.0, 18000.0, 18007.0
NovelTS_5, 0, 10, 0, 0, 40.0, 40.0, 20000.0, 20000.0
Number27_1, 0, 10, 0, 0, 84.0, 84.0, 20000.0, 20000.0
Number27_2, 0, 10, 0, 0, 124.0, 124.0, 20000.0, 20000.0
Number27_3, 0, 10, 0, 0, 60.0, 60.0, 20000.0, 20000.0
Number27_4, 0, 10, 0, 0, 57.0, 57.0, 20000.0, 20000.0
Number27_5, 0, 10, 0, 0, 38.0, 38.0, 20000.0, 20000.0
RegyN_1, 2, 8, 0, 0, 160.0, 160.0, 16454.0, 16454.0
RegyN_2, 0, 10, 0, 0, 145.0, 145.0, 20000.0, 20000.0
RegyN_3, 0, 10, 0, 0, 60.0, 60.0, 20000.0, 20000.0
RegyN_4, 0, 10, 0, 0, 95.0, 95.0, 20000.0, 20000.0
RegyN_5, 2, 8, 0, 0, 41.0, 41.0, 16182.0, 16182.0
UrbanSk_1, 9, 1, 0, 0, 135.0, 135.0, 7895.0, 7895.0
UrbanSk_2, 0, 10, 0, 0, 139.0, 139.0, 20000.0, 20000.0
UrbanSk_3, 0, 10, 0, 0, 119.0, 119.0, 20000.0, 20000.0
UrbanSk_4, 2, 8, 0, 0, 195.0, 195.0, 16807.0, 16807.0
UrbanSk_5, 6, 4, 0, 0, 42.0, 42.0, 8902.0, 8902.0
YOLOBOT_1, 0, 0, 9, 1, 0, -9000.0, 0, 129.0
YOLOBOT_2, 0, 0, 8, 2, 0, -8000.0, 0, 82.0
YOLOBOT_3, 0, 0, 10, 0, 0, -10000.0, 0, 150.0
YOLOBOT_4, 0, 0, 10, 0, 0, -10000.0, 0, 33.0
YOLOBOT_5, 0, 0, 9, 1, 0, -9000.0, 0, 37.0
